batch_id,temperature_C,time_h,UTS_MPa,elongation_pct,hardness_HV
B05,550,2,1012.9,14.2,314.9
B05,575,3,1038.6,14.8,300.5
B05,600,4,1113.5,15.2,314.6
B05,625,5,1141.0,12.2,314.7
B05,650,6,1171.1,10.4,317.8
B05,675,7,1207.3,10.2,329.1
B05,450,8,907.0,17.6,274.8
B05,475,9,931.6,14.5,285.1
B05,500,2,946.1,14.3,287.5
B05,525,3,1017.9,15.5,297.2
B05,550,4,1026.6,14.3,302.5
B05,575,5,1057.7,11.4,306.9
B05,600,6,1072.3,11.9,306.6
B05,625,7,1143.4,12.0,327.9
B05,650,8,1152.4,11.5,313.2
B05,675,9,1188.3,11.9,319.8
B05,450,2,877.3,16.2,268.9
B05,475,3,882.1,18.4,278.8
B05,500,4,959.1,16.3,288.5
B05,525,5,994.7,14.3,285.8
B05,550,6,1051.4,14.1,297.5
B05,575,7,1066.6,15.8,305.3
B05,600,8,1086.3,12.1,305.3
B05,625,9,1129.7,12.2,313.0
B05,650,2,1137.0,11.5,324.7
B05,675,3,1133.1,12.5,323.3
B05,450,4,846.0,17.3,282.0
B05,475,5,941.4,15.7,295.1
B05,500,6,967.2,13.9,299.2
B05,525,7,1020.3,15.3,298.2
B05,550,8,1034.2,15.6,305.2
B05,575,9,1060.7,13.0,303.0
B05,600,2,1080.4,13.8,307.7
B05,625,3,1103.5,14.4,320.9
B05,650,4,1164.7,12.9,321.4
B05,675,5,1183.6,11.7,330.3
B05,450,6,894.6,17.4,269.6
B05,475,7,950.9,15.7,297.4
B05,500,8,972.9,16.7,280.6
B05,525,9,998.6,14.5,281.9
B05,550,2,1002.8,15.9,293.3
B05,575,3,1066.4,14.1,303.2
B05,600,4,1086.2,13.2,320.9
B05,625,5,1140.9,13.9,319.0
B05,650,6,1182.7,10.7,331.7
B05,675,7,1209.4,11.7,325.6
B05,450,8,890.6,19.6,274.7
B05,475,9,978.8,15.1,300.2
B05,500,2,989.1,14.8,286.4
B05,525,3,975.8,16.2,291.4
B05,550,4,994.2,13.7,306.5
B05,575,5,1051.8,15.8,308.2
B05,600,6,1096.9,13.0,316.8
B05,625,7,1146.4,13.1,321.3
B05,650,8,1182.4,11.9,320.5
B05,675,9,1190.6,10.8,322.5
B05,450,2,881.6,17.4,281.9
B05,475,3,933.3,14.3,280.7
B05,500,4,987.1,14.2,298.0
B05,525,5,999.3,14.9,294.2
B05,550,6,1013.9,14.4,303.5
B05,575,7,1065.0,13.8,316.5
B05,600,8,1079.3,14.3,311.1
B05,625,9,1131.6,12.7,321.0
B05,650,2,1191.3,9.6,321.9
B05,675,3,1199.2,12.2,331.6
B05,450,4,917.8,16.7,280.3
B05,475,5,954.8,14.1,289.9
B05,500,6,985.2,14.5,301.5
B05,525,7,1027.1,14.8,298.7
B05,550,8,1027.2,12.5,296.9
B05,575,9,1027.2,13.7,293.1
B05,600,2,1094.2,10.0,314.1
B05,625,3,1111.0,13.2,310.8
B05,650,4,1152.9,10.8,318.3
B05,675,5,1173.2,12.8,326.6
B05,450,6,893.4,16.7,274.7
B05,475,7,946.4,13.1,292.3
B05,500,8,973.1,14.4,303.4
B05,525,9,1010.4,15.0,294.1
B05,550,2,1057.8,15.6,309.3
B05,575,3,1059.6,12.5,307.2
B05,600,4,1038.9,15.1,313.9
B05,625,5,1129.2,14.1,320.1
B05,650,6,1174.0,12.7,325.8
B05,675,7,1212.4,7.4,328.3
B05,450,8,906.0,15.7,291.2
B05,475,9,953.2,15.6,291.5
B05,500,2,970.3,16.5,290.3
B05,525,3,966.6,13.7,295.0
B05,550,4,1022.4,14.4,313.8
B05,575,5,1068.9,13.3,310.0
B05,600,6,1098.7,10.8,315.9
B05,625,7,1114.5,13.7,308.3
B05,650,8,1151.3,11.5,319.4
B05,675,9,1158.7,12.5,316.0
B05,450,2,922.0,16.8,283.6
B05,475,3,966.1,18.1,294.2
B05,500,4,947.4,13.7,297.7
B05,525,5,997.9,14.4,296.9
B05,550,6,1041.1,14.3,306.8
B05,575,7,1076.0,11.4,300.2
B05,600,8,1100.5,12.5,314.9
B05,625,9,1153.5,12.8,331.3
B05,650,2,1158.0,13.3,321.4
B05,675,3,1222.4,9.9,328.0
B05,450,4,913.7,16.3,285.0
B05,475,5,909.4,17.7,276.6
B05,500,6,980.9,15.2,293.9
B05,525,7,1015.4,15.0,296.2
B05,550,8,1007.4,15.5,288.8
B05,575,9,1049.7,14.8,310.0
B05,600,2,1102.2,13.2,317.3
B05,625,3,1111.0,12.5,315.1
B05,650,4,1177.8,10.7,326.7
B05,675,5,1194.4,10.4,342.8
B05,450,6,886.9,15.8,275.0
B05,475,7,923.4,14.7,281.7
B05,500,8,954.3,16.3,278.6
B05,525,9,979.0,14.5,295.5
B05,550,2,1040.2,14.7,294.8
B05,575,3,1068.6,13.3,303.0
B05,600,4,1097.9,15.4,309.7
B05,625,5,1119.8,13.7,322.6
B05,650,6,1148.2,11.7,324.5
B05,675,7,1199.5,10.5,333.2
B05,450,8,885.2,17.6,282.5
B05,475,9,911.5,15.4,284.9
B05,500,2,979.2,15.6,295.8
B05,525,3,998.0,16.7,289.8
B05,550,4,1034.2,14.5,302.1
B05,575,5,1095.4,13.0,306.4
B05,600,6,1125.9,11.8,315.8
B05,625,7,1114.7,13.7,307.4
B05,650,8,1192.0,10.6,332.3
B05,675,9,1189.5,10.7,328.8
B05,450,2,899.8,16.7,278.4
B05,475,3,928.0,16.9,284.5
B05,500,4,969.5,13.6,293.4
B05,525,5,997.4,16.8,291.2
B05,550,6,1029.1,15.6,294.7
B05,575,7,1042.7,13.9,311.9
B05,600,8,1056.6,14.7,310.7
B05,625,9,1110.1,12.3,311.2
B05,650,2,1128.2,12.3,315.3
B05,675,3,1176.9,9.1,324.1
B05,450,4,897.3,16.2,279.7
B05,475,5,930.1,17.5,283.9
B05,500,6,983.9,16.5,298.3
B05,525,7,980.2,15.4,293.3
B05,550,8,1018.7,14.6,290.2
B05,575,9,1049.5,13.1,296.9
B05,600,2,1063.7,13.5,304.0
B05,625,3,1163.3,10.9,325.6
B05,650,4,1164.3,13.2,324.6
B05,675,5,1194.6,12.4,329.8
B05,450,6,891.7,16.4,291.0
B05,475,7,930.4,14.8,286.3
B05,500,8,963.1,16.7,293.9
B05,525,9,1003.5,15.0,297.2
B05,550,2,1029.2,14.9,298.4
B05,575,3,1058.6,14.2,298.5
B05,600,4,1073.4,12.7,310.1
B05,625,5,1099.7,9.5,306.7
B05,650,6,1149.4,10.6,328.7
B05,675,7,1191.4,12.2,331.2
B05,450,8,919.8,16.9,277.2
B05,475,9,922.4,16.8,292.9
B05,500,2,949.6,17.3,290.4
B05,525,3,995.0,15.2,300.0
B05,550,4,1026.8,11.4,284.5
B05,575,5,1064.2,15.3,306.9
B05,600,6,1101.1,16.4,323.5
B05,625,7,1120.6,10.7,313.9
B05,650,8,1207.6,15.2,325.0
B05,675,9,1177.9,10.6,332.1
B05,450,2,892.8,16.4,269.1
B05,475,3,912.0,17.3,281.2
B05,500,4,988.8,13.8,292.1
B05,525,5,981.8,13.7,298.6
B05,550,6,1011.3,14.9,293.0
B05,575,7,1066.2,14.8,303.2
B05,600,8,1102.8,13.8,317.5
B05,625,9,1128.8,11.8,314.7
B05,650,2,1172.0,11.4,324.3
B05,675,3,1201.5,11.1,340.6
B05,450,4,909.9,18.2,286.3
B05,475,5,990.5,16.0,295.4
B05,500,6,951.6,15.7,297.6
B05,525,7,997.4,14.2,301.1
B05,550,8,1036.7,14.2,317.2
B05,575,9,1058.8,13.9,308.0
B05,600,2,1059.4,13.1,298.8
B05,625,3,1116.2,12.0,319.0
B05,650,4,1152.3,11.6,315.8
B05,675,5,1189.4,12.4,326.8
B05,450,6,895.8,17.0,277.9
B05,475,7,963.0,16.1,286.3
B05,500,8,971.6,14.6,287.2
B05,525,9,989.7,14.1,298.3
B05,550,2,1035.2,15.2,303.5
B05,575,3,1073.2,14.5,314.8
B05,600,4,1108.1,11.6,310.9
B05,625,5,1141.5,12.9,318.9
B05,650,6,1180.1,12.0,326.4
B05,675,7,1188.9,10.8,318.7
B05,450,8,910.0,17.2,283.7
B05,475,9,916.9,16.8,287.7
B05,500,2,965.1,14.7,292.4
B05,525,3,1002.9,13.6,286.6
B05,550,4,1051.8,13.2,313.4
B05,575,5,1063.6,14.0,311.4
B05,600,6,1097.4,12.7,314.6
B05,625,7,1146.3,12.8,332.4
B05,650,8,1153.0,11.6,324.2
B05,675,9,1194.8,12.7,329.2
B05,450,2,878.5,17.4,275.0
B05,475,3,933.1,15.0,282.0
B05,500,4,953.8,14.1,293.6
B05,525,5,1031.0,13.0,301.8
B05,550,6,1027.2,15.0,294.6
B05,575,7,1042.5,14.5,302.6
B05,600,8,1090.2,12.8,308.2
B05,625,9,1142.2,11.9,326.6
B05,650,2,1158.1,13.5,326.6
B05,675,3,1183.6,11.3,338.2
B05,450,4,915.0,17.1,282.2
B05,475,5,916.6,16.2,289.6
B05,500,6,942.0,15.4,279.7
B05,525,7,987.3,12.8,303.2
B05,550,8,1049.7,10.7,302.3
B05,575,9,1062.3,13.6,307.7
B05,600,2,1065.8,12.3,312.7
B05,625,3,1151.3,12.4,317.0
B05,650,4,1167.7,10.5,321.3
B05,675,5,1182.9,10.0,324.8
B05,450,6,916.6,19.1,283.3
B05,475,7,930.0,16.5,289.8
B05,500,8,949.8,17.0,288.6
B05,525,9,1008.8,15.8,305.1
B05,550,2,1047.4,15.3,313.2
B05,575,3,1030.2,11.6,298.9
B05,600,4,1076.8,11.8,317.1
B05,625,5,1142.5,11.4,321.6
B05,650,6,1174.3,13.6,325.9
B05,675,7,1184.5,10.8,337.7
B05,450,8,910.2,17.3,286.7
B05,475,9,943.2,14.0,291.9
B05,500,2,948.3,17.0,286.4
B05,525,3,1028.6,14.7,309.9
B05,550,4,1050.0,14.3,305.5
B05,575,5,1063.2,13.7,309.3
B05,600,6,1059.0,12.3,310.2
B05,625,7,1157.8,11.5,319.2
B05,650,8,1160.7,12.0,331.1
B05,675,9,1177.0,11.0,320.5
B05,450,2,910.7,17.2,287.0
B05,475,3,925.5,14.7,281.2
B05,500,4,966.0,15.1,294.7
B05,525,5,1019.6,14.7,295.4
B05,550,6,1042.5,15.4,304.0
B05,575,7,1094.4,13.6,322.3
B05,600,8,1078.3,14.2,306.1
B05,625,9,1144.4,11.9,321.3
B05,650,2,1155.6,11.4,308.7
B05,675,3,1210.4,10.4,333.2
B05,450,4,911.0,15.6,274.4
B05,475,5,918.3,18.4,279.7
B05,500,6,944.5,17.2,296.5
B05,525,7,959.1,14.7,296.2
B05,550,8,1025.4,16.7,298.1
B05,575,9,1069.5,15.9,308.3
B05,600,2,1105.4,12.6,307.4
B05,625,3,1101.1,11.4,317.2
B05,650,4,1178.9,11.8,326.9
B05,675,5,1164.0,9.8,323.0
B05,450,6,915.3,18.1,283.5
B05,475,7,904.5,16.7,285.3
B05,500,8,936.1,16.3,288.8
B05,525,9,1018.5,16.1,304.7
B05,550,2,1021.6,12.7,298.0
B06,525,2,915.6,15.0,283.0
B06,550,3,918.6,15.1,285.8
B06,575,4,951.4,14.1,283.3
B06,600,5,935.5,12.4,300.7
B06,625,6,996.6,9.9,291.1
B06,650,7,1037.5,13.2,300.7
B06,675,8,925.2,10.0,287.9
B06,700,9,1032.4,10.2,305.0
B06,725,2,1052.6,10.9,304.7
B06,750,3,1112.1,10.0,309.8
B06,525,4,889.4,13.0,276.8
B06,550,5,916.4,13.1,290.6
B06,575,6,929.9,14.9,293.0
B06,600,7,968.8,13.8,296.4
B06,625,8,982.7,11.9,289.0
B06,650,9,987.6,12.2,294.0
B06,675,2,942.2,12.8,291.1
B06,700,3,1017.6,11.6,305.4
B06,725,4,1066.9,10.8,312.2
B06,750,5,1090.7,10.3,310.3
B06,525,6,911.3,13.4,282.7
B06,550,7,924.9,14.3,284.3
B06,575,8,947.1,14.4,272.0
B06,600,9,972.9,12.0,290.3
B06,625,2,995.7,13.8,293.6
B06,650,3,992.6,11.6,298.3
B06,675,4,968.1,9.9,283.3
B06,700,5,1071.4,10.8,311.3
B06,725,6,1080.1,10.6,304.8
B06,750,7,1087.5,10.6,308.7
B06,525,8,870.7,14.9,280.1
B06,550,9,902.0,14.4,274.6
B06,575,2,938.1,12.3,294.9
B06,600,3,965.3,14.2,289.3
B06,625,4,999.2,12.3,292.8
B06,650,5,999.7,10.7,297.4
B06,675,6,964.6,12.5,289.5
B06,700,7,1040.9,11.0,310.7
B06,725,8,1051.6,9.3,304.6
B06,750,9,1096.9,7.6,314.3
B06,525,2,917.7,15.5,280.8
B06,550,3,944.4,14.0,289.0
B06,575,4,933.3,14.2,286.0
B06,600,5,977.1,12.8,297.1
B06,625,6,1032.0,12.4,290.5
B06,650,7,1011.6,10.2,306.4
B06,675,8,948.0,12.7,300.3
B06,700,9,1069.9,10.8,306.4
B06,725,2,1070.3,9.7,321.1
B06,750,3,1081.9,8.2,308.8
B06,525,4,910.9,13.0,286.7
B06,550,5,920.1,13.6,286.3
B06,575,6,957.4,14.4,292.2
B06,600,7,949.3,12.2,292.3
B06,625,8,970.8,14.2,284.3
B06,650,9,1027.6,11.0,295.9
B06,675,2,955.6,10.6,289.1
B06,700,3,1062.7,11.0,309.3
B06,725,4,1063.5,9.9,306.6
B06,750,5,1080.6,7.7,308.4
B06,525,6,911.1,15.3,285.5
B06,550,7,932.8,11.8,279.5
B06,575,8,945.3,14.1,285.0
B06,600,9,991.7,14.6,287.0
B06,625,2,999.0,11.7,306.7
B06,650,3,1010.3,10.1,313.5
B06,675,4,955.3,9.3,277.3
B06,700,5,1049.4,11.8,309.1
B06,725,6,1059.4,11.3,298.9
B06,750,7,1091.3,7.5,315.7
B06,525,8,885.4,14.8,282.7
B06,550,9,930.4,13.8,284.3
B06,575,2,970.8,14.0,289.8
B06,600,3,959.7,13.7,287.9
B06,625,4,996.4,14.4,299.6
B06,650,5,1020.4,12.5,300.0
B06,675,6,923.7,11.9,279.3
B06,700,7,1028.5,9.4,292.4
B06,725,8,1060.0,10.4,321.0
B06,750,9,1094.2,7.3,316.6
B06,525,2,909.9,13.8,284.3
B06,550,3,926.0,14.0,287.5
B06,575,4,954.2,12.8,293.4
B06,600,5,962.2,14.4,290.2
B06,625,6,1006.2,12.5,312.3
B06,650,7,1047.7,11.5,312.5
B06,675,8,941.4,10.1,282.1
B06,700,9,1028.6,9.7,302.0
B06,725,2,1086.4,8.0,309.8
B06,750,3,1091.3,10.4,313.0
B06,525,4,895.0,16.0,273.7
B06,550,5,939.3,13.7,284.9
B06,575,6,964.7,14.2,286.6
B06,600,7,986.9,13.5,301.6
B06,625,8,977.4,11.9,286.7
B06,650,9,982.3,13.9,291.1
B06,675,2,932.9,13.3,279.8
B06,700,3,1042.8,10.2,305.1
B06,725,4,1063.8,9.7,303.9
B06,750,5,1065.2,8.2,309.7
B06,525,6,896.6,15.2,280.3
B06,550,7,925.0,14.7,285.2
B06,575,8,954.4,13.5,301.9
B06,600,9,954.2,13.3,290.5
B06,625,2,973.0,12.3,290.9
B06,650,3,1041.1,10.3,303.2
B06,675,4,926.7,11.4,288.2
B06,700,5,1055.2,10.3,304.4
B06,725,6,1069.6,11.0,294.3
B06,750,7,1071.0,9.2,311.7
B06,525,8,896.3,11.9,269.7
B06,550,9,928.1,13.5,285.0
B06,575,2,948.0,15.2,296.6
B06,600,3,971.4,13.4,298.5
B06,625,4,978.7,11.2,298.0
B06,650,5,1005.4,12.0,290.7
B06,675,6,942.5,12.0,287.1
B06,700,7,1033.3,11.7,302.1
B06,725,8,1079.6,11.3,301.9
B06,750,9,1092.7,8.8,318.4
B06,525,2,919.2,14.2,272.9
B06,550,3,924.8,14.0,277.6
B06,575,4,938.1,12.8,281.8
B06,600,5,986.7,13.1,295.2
B06,625,6,987.6,11.0,292.3
B06,650,7,962.1,13.6,285.0
B06,675,8,945.1,11.1,288.9
B06,700,9,1038.8,9.5,291.2
B06,725,2,1062.1,11.2,306.8
B06,750,3,1115.1,10.6,318.6
B06,525,4,927.0,15.4,280.1
B06,550,5,931.0,13.5,281.7
B06,575,6,970.6,12.8,292.6
B06,600,7,983.0,15.1,289.2
B06,625,8,954.5,13.3,282.8
B06,650,9,1011.6,13.1,293.1
B06,675,2,948.9,10.5,285.1
B06,700,3,1058.4,11.9,309.7
B06,725,4,1117.7,10.0,322.5
B06,750,5,1099.0,6.9,305.8
B06,525,6,913.8,17.2,291.0
B06,550,7,925.8,15.9,274.0
B06,575,8,927.1,13.1,283.4
B06,600,9,993.1,14.2,298.5
B06,625,2,973.1,13.4,293.7
B06,650,3,972.4,13.6,285.3
B06,675,4,935.6,12.0,284.7
B06,700,5,1027.1,13.3,306.7
B06,725,6,1086.7,10.7,315.4
B06,750,7,1096.8,7.2,329.8
B06,525,8,893.0,16.2,273.0
B06,550,9,914.0,13.5,288.2
B06,575,2,921.2,12.2,288.2
B06,600,3,958.2,13.2,281.8
B06,625,4,1001.8,14.0,301.6
B06,650,5,1001.9,11.6,297.0
B06,675,6,927.6,8.7,285.1
B06,700,7,1057.6,9.2,313.4
B06,725,8,1036.9,10.1,310.1
B06,750,9,1123.5,11.6,325.8
B06,525,2,867.1,13.6,275.8
B06,550,3,938.3,15.4,276.6
B06,575,4,947.5,14.0,281.9
B06,600,5,988.2,14.4,286.7
B06,625,6,998.9,12.3,298.4
B06,650,7,975.7,10.1,298.0
B06,675,8,977.8,10.8,278.5
B06,700,9,1057.0,9.9,301.7
B06,725,2,1082.0,8.6,306.2
B06,750,3,1101.7,9.6,316.3
B06,525,4,906.8,14.6,287.7
B06,550,5,941.6,12.0,291.9
B06,575,6,919.9,14.8,279.2
B06,600,7,978.4,11.0,299.8
B06,625,8,975.1,12.1,293.5
B06,650,9,1008.9,10.7,295.4
B06,675,2,940.5,13.0,284.8
B06,700,3,1065.4,10.6,313.3
B06,725,4,1058.8,10.0,298.3
B06,750,5,1093.8,10.5,313.9
B06,525,6,892.3,11.9,284.5
B06,550,7,922.0,13.5,288.4
B06,575,8,933.2,15.0,274.8
B06,600,9,990.0,12.5,292.8
B06,625,2,998.0,13.3,296.6
B06,650,3,993.6,14.8,301.1
B06,675,4,945.6,11.3,287.4
B06,700,5,1042.6,9.8,311.1
B06,725,6,1066.6,9.6,304.7
B06,750,7,1096.0,12.3,306.6
B06,525,8,887.1,15.4,285.8
B06,550,9,938.3,15.1,285.0
B06,575,2,941.3,15.4,293.7
B06,600,3,955.1,12.9,290.1
B06,625,4,991.1,13.8,287.3
B06,650,5,980.9,13.5,290.4
B06,675,6,943.0,8.5,289.9
B06,700,7,1049.8,10.8,314.3
B06,725,8,1107.1,9.0,311.0
B06,750,9,1088.4,8.9,309.3
B06,525,2,902.1,15.4,284.0
B06,550,3,913.3,13.9,273.4
B06,575,4,976.4,12.2,289.1
B06,600,5,957.2,13.7,283.0
B06,625,6,978.9,11.8,287.0
B06,650,7,1001.8,13.2,298.5
B06,675,8,927.7,13.5,293.8
B06,700,9,1064.7,8.5,300.3
B06,725,2,1040.3,11.0,300.4
B06,750,3,1083.7,9.1,314.6
B06,525,4,888.7,13.5,293.7
B06,550,5,948.8,12.4,284.7
B06,575,6,945.7,12.8,288.2
B06,600,7,944.4,11.9,279.7
B06,625,8,998.5,11.1,312.7
B06,650,9,1003.0,10.3,293.3
B06,675,2,913.0,8.7,279.2
B06,700,3,1054.4,10.9,308.8
B06,725,4,1102.0,10.0,308.5
B06,750,5,1102.7,9.1,314.9
B06,525,6,903.5,13.8,281.6
B06,550,7,923.6,12.8,289.4
B06,575,8,940.8,13.9,279.2
B06,600,9,982.3,12.7,293.4
B06,625,2,1005.3,11.2,305.9
B06,650,3,1031.4,12.6,309.6
B06,675,4,949.1,11.7,295.5
B06,700,5,1064.0,11.3,305.6
B06,725,6,1069.5,9.7,305.0
B06,750,7,1110.0,8.7,311.8
B06,525,8,906.3,15.7,285.8
B06,550,9,932.3,14.6,284.5
B06,575,2,958.0,14.8,298.6
B06,600,3,973.8,10.8,295.2
B06,625,4,980.3,13.4,282.7
B06,650,5,1031.6,14.5,296.0
B06,675,6,945.0,11.3,289.2
B06,700,7,1038.2,10.5,304.2
B06,725,8,1089.3,10.9,314.2
B06,750,9,1112.3,8.6,326.8
B06,525,2,899.6,16.8,287.4
B06,550,3,926.6,11.9,281.6
B06,575,4,945.3,12.6,291.5
B06,600,5,975.3,15.1,300.3
B06,625,6,957.6,11.9,282.7
B06,650,7,966.1,12.1,296.5
B06,675,8,952.3,10.8,285.8
B06,700,9,1039.9,11.3,310.9
B06,725,2,1050.2,9.6,300.9
B06,750,3,1084.1,10.6,319.3
B06,525,4,897.5,15.3,275.3
B06,550,5,913.3,13.4,279.5
B06,575,6,930.1,13.9,271.7
B06,600,7,1011.1,11.9,300.6
B06,625,8,979.2,12.5,298.2
B06,650,9,1009.6,10.9,297.3
B06,675,2,943.1,10.9,288.7
B06,700,3,1058.8,9.2,298.2
B06,725,4,1066.2,8.0,307.7
B06,750,5,1096.1,10.6,316.4
B06,525,6,869.3,16.2,276.8
B06,550,7,891.8,14.7,288.8
B06,575,8,936.4,11.3,280.3
B06,600,9,998.2,14.2,293.8
B06,625,2,996.2,14.5,289.6
B06,650,3,1011.4,11.9,294.2
B06,675,4,915.1,11.1,289.2
B06,700,5,1035.3,9.0,297.2
B06,725,6,1039.3,9.3,301.8
B06,750,7,1086.5,10.0,311.8
B06,525,8,892.9,13.0,279.8
B06,550,9,975.3,14.0,280.2
B06,575,2,922.8,16.1,288.1
B06,600,3,983.4,16.1,291.8
B06,625,4,979.3,12.2,290.0
B06,650,5,1031.5,9.8,297.1
B06,675,6,928.9,11.8,283.5
B06,700,7,1025.0,11.0,302.4
B06,725,8,1056.8,10.2,309.5
B06,750,9,1087.1,9.8,312.3
B06,525,2,923.9,14.2,289.5
B06,550,3,926.5,16.0,282.9
B06,575,4,909.9,15.0,278.0
B06,600,5,987.8,15.8,293.4
B06,625,6,993.0,14.3,293.8
B06,650,7,994.4,11.7,285.3
B06,675,8,921.4,9.9,288.3
B06,700,9,1012.7,11.2,304.4
B06,725,2,1037.1,8.7,302.6
B06,750,3,1092.0,8.4,324.2
B06,525,4,901.3,15.8,287.1
B06,550,5,894.8,14.6,273.9
B06,575,6,929.4,16.5,281.8
B06,600,7,960.1,13.5,286.0
B06,625,8,994.9,12.6,298.2
B06,650,9,986.4,12.1,299.2
B06,675,2,963.9,10.3,284.9
B06,700,3,1053.7,12.0,312.3
B06,725,4,1070.0,9.9,302.9
B06,750,5,1076.9,11.2,308.7
B06,525,6,942.8,16.7,286.5
B06,550,7,913.1,15.3,284.9
B06,575,8,926.6,10.7,288.3
B06,600,9,990.8,13.6,293.6
B06,625,2,991.3,13.6,305.2
B06,650,3,997.1,14.2,301.3
B06,675,4,970.6,11.8,287.9
B06,700,5,1042.3,9.2,309.2
B06,725,6,1096.1,9.6,319.8
B06,750,7,1103.8,9.7,311.4
B06,525,8,904.4,13.9,282.4
B06,550,9,972.4,11.1,293.2
B06,575,2,955.0,11.9,283.6
B06,600,3,950.3,13.3,291.3
B06,625,4,976.5,12.3,303.2
B06,650,5,995.8,12.1,297.4
B06,675,6,934.4,12.2,285.7
B06,700,7,1050.8,12.4,299.7
B06,725,8,1095.0,9.3,314.9
B06,750,9,1111.2,10.3,308.7
B06,525,2,908.0,14.9,288.2
B06,550,3,928.3,14.5,300.9
B06,575,4,959.2,12.8,287.1
B06,600,5,944.6,13.4,286.0
B06,625,6,986.9,11.0,293.3
B06,650,7,1003.9,11.4,300.6
B06,675,8,959.9,13.4,287.9
B06,700,9,1070.3,10.5,312.4
B06,725,2,1061.3,11.4,311.4
B06,750,3,1085.2,8.0,318.0
B06,525,4,864.9,13.4,280.5
B06,550,5,927.3,14.8,285.9
B06,575,6,934.6,13.9,285.0
B06,600,7,943.5,13.2,292.9
B06,625,8,987.5,10.9,301.4
B06,650,9,985.1,12.9,288.9
B06,675,2,947.6,12.0,291.9
B06,700,3,1050.0,10.6,307.4
B06,725,4,1085.0,10.9,299.3
B06,750,5,1099.5,9.4,302.5
B06,525,6,890.6,16.0,269.1
B06,550,7,956.1,13.2,292.0
B06,575,8,966.8,16.1,281.3
B06,600,9,985.3,13.5,311.5
B06,625,2,999.4,9.5,295.5
B06,650,3,1003.6,9.6,296.2
B06,675,4,961.1,8.8,300.7
B06,700,5,1055.5,10.9,304.1
B06,725,6,1082.1,9.2,302.9
B06,750,7,1097.7,7.3,313.3
B06,525,8,911.9,15.4,289.1
B06,550,9,931.9,12.7,288.4
B06,575,2,939.4,12.8,297.0
B06,600,3,956.6,12.1,278.6
B06,625,4,965.0,10.7,289.4
B06,650,5,1023.5,12.9,302.4
B06,675,6,963.6,11.6,296.6
B06,700,7,1058.7,10.0,308.5
B06,725,8,1017.8,11.6,301.1
B06,750,9,1116.4,8.6,319.1
B06,525,2,912.7,14.0,284.1
B06,550,3,931.5,15.2,288.0
B06,575,4,936.5,12.4,289.8
B06,600,5,965.4,11.2,298.7
B06,625,6,982.8,10.6,296.2
B06,650,7,1042.6,11.3,312.1
B06,675,8,997.7,11.4,289.9
B06,700,9,1063.6,10.8,300.0
B06,725,2,1119.6,10.6,317.4
B06,750,3,1103.6,6.5,311.1
B06,525,4,919.8,13.0,281.3
B06,550,5,941.6,16.8,289.0
B06,575,6,926.8,12.2,277.4
B06,600,7,936.1,13.7,287.7
B06,625,8,1001.2,10.4,287.2
B06,650,9,1014.9,9.6,301.4
B06,675,2,958.7,12.8,286.2
B06,700,3,1079.4,10.2,309.6
B06,725,4,1051.7,11.5,301.3
B06,750,5,1080.5,9.6,308.2
B06,525,6,896.4,15.5,282.4
B06,550,7,920.9,14.1,284.1
B06,575,8,927.6,14.0,283.6
B06,600,9,963.8,13.5,291.5
B06,625,2,957.9,12.0,290.9
B06,650,3,1010.0,11.0,297.4
B06,675,4,938.1,7.5,281.3
B06,700,5,1032.2,9.5,301.4
B06,725,6,1076.7,9.2,316.4
B06,750,7,1124.0,8.8,313.4
B06,525,8,892.3,14.7,276.2
B06,550,9,920.8,16.9,273.0
B06,575,2,961.3,14.2,290.8
B06,600,3,948.8,12.4,293.4
B06,625,4,1007.6,11.7,296.4
B06,650,5,1006.9,11.4,300.5
B06,675,6,943.5,11.9,294.4
B06,700,7,1040.6,11.8,314.3
B06,725,8,1083.7,11.0,296.9
B06,750,9,1092.7,7.0,311.8
B06,525,2,911.3,15.2,289.1
B06,550,3,927.5,14.2,281.3
B06,575,4,961.4,13.7,300.8
B06,600,5,960.0,12.1,285.6
B06,625,6,996.7,11.7,297.6
B06,650,7,996.9,11.5,303.0
B06,675,8,975.5,11.6,287.6
B06,700,9,1061.8,10.3,303.1
B06,725,2,1074.7,10.7,311.7
B06,750,3,1112.8,9.5,305.3
B06,525,4,862.0,14.2,276.0
B06,550,5,938.8,14.1,284.0
B06,575,6,949.7,13.7,292.9
B06,600,7,966.1,11.7,299.1
B06,625,8,965.4,12.9,292.9
B06,650,9,1015.2,11.6,295.8
B06,675,2,895.5,12.7,273.1
B06,700,3,1056.3,10.5,294.5
B06,725,4,1091.7,9.4,312.5
B06,750,5,1079.6,8.1,307.8
B06,525,6,870.0,16.4,272.3
B06,550,7,952.1,13.4,285.2
B06,575,8,932.2,13.7,287.5
B06,600,9,995.6,11.2,296.1
B06,625,2,957.9,13.6,286.5
B06,650,3,1004.4,11.0,296.6
B06,675,4,932.5,12.0,288.8
B06,700,5,1043.2,11.4,307.7
B06,725,6,1094.1,8.8,312.7
B06,750,7,1083.7,9.3,309.4
B06,525,8,912.9,14.7,286.6
B06,550,9,908.9,14.6,268.4
B06,575,2,976.1,13.7,291.4
B06,600,3,964.8,14.2,300.0
B06,625,4,983.4,11.8,289.9
